"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType","Site","Container"
"LocalSystem","Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","Schedule","System.ServiceProcess.ServiceController[]","False","True","True","Task Scheduler","System.ServiceProcess.ServiceController[]",".","Schedule","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","seclogon","System.ServiceProcess.ServiceController[]","True","False","True","Secondary Logon","System.ServiceProcess.ServiceController[]",".","seclogon","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Windows Security Service handles unified device protection and health information","False","C:\WINDOWS\system32\SecurityHealthService.exe","Manual","SecurityHealthService","System.ServiceProcess.ServiceController[]","False","False","False","Windows Security Service","System.ServiceProcess.ServiceController[]",".","SecurityHealthService","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess",,
"LocalSystem","Monitors system events and notifies subscribers to COM+ Event System of these events.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","SENS","System.ServiceProcess.ServiceController[]","False","False","True","System Event Notification Service","System.ServiceProcess.ServiceController[]",".","SENS","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Monitors and attests to the integrity of the Windows platform.","True","C:\WINDOWS\system32\SgrmBroker.exe","AutomaticDelayedStart","SgrmBroker","System.ServiceProcess.ServiceController[]","False","True","False","System Guard Runtime Monitor Broker","System.ServiceProcess.ServiceController[]",".","SgrmBroker","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Manual","SharedAccess","System.ServiceProcess.ServiceController[]","False","False","True","Internet Connection Sharing (ICS)","System.ServiceProcess.ServiceController[]",".","SharedAccess","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Provides notifications for AutoPlay hardware events.","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Automatic","ShellHWDetection","System.ServiceProcess.ServiceController[]","False","False","True","Shell Hardware Detection","System.ServiceProcess.ServiceController[]",".","ShellHWDetection","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","The service allows to change BlueVoice controls","False","""C:\Program Files\Blue Sherpa\sherpa_service.exe"" /as_service","Automatic","sherpa_service","System.ServiceProcess.ServiceController[]","False","False","True","Blue Sherpa service","System.ServiceProcess.ServiceController[]",".","sherpa_service","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you wonâ€™t be able to print or see your printers.","False","C:\WINDOWS\System32\spoolsv.exe","Automatic","Spooler","System.ServiceProcess.ServiceController[]","False","False","True","Print Spooler","System.ServiceProcess.ServiceController[]",".","Spooler","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, InteractiveProcess",,
"NT AUTHORITY\LocalService","Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","SSDPSRV","System.ServiceProcess.ServiceController[]","False","True","True","SSDP Discovery","System.ServiceProcess.ServiceController[]",".","SSDPSRV","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"NT Authority\LocalService","Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Manual","SstpSvc","System.ServiceProcess.ServiceController[]","False","True","True","Secure Socket Tunneling Protocol Service","System.ServiceProcess.ServiceController[]",".","SstpSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Provides required infrastructure support for the application model.","False","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Automatic","StateRepository","System.ServiceProcess.ServiceController[]","False","True","True","State Repository Service","System.ServiceProcess.ServiceController[]",".","StateRepository","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Steam Client Service monitors and updates Steam content","False","""C:\Program Files (x86)\Common Files\Steam\steamservice.exe"" /RunAsService","Manual","Steam Client Service","System.ServiceProcess.ServiceController[]","False","False","True","Steam Client Service","System.ServiceProcess.ServiceController[]",".","Steam Client Service","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Provides enabling services for storage settings and external storage expansion","True","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","AutomaticDelayedStart","StorSvc","System.ServiceProcess.ServiceController[]","False","False","True","Storage Service","System.ServiceProcess.ServiceController[]",".","StorSvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Maintains and improves system performance over time.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","SysMain","System.ServiceProcess.ServiceController[]","False","True","True","SysMain","System.ServiceProcess.ServiceController[]",".","SysMain","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p","Automatic","SystemEventsBroker","System.ServiceProcess.ServiceController[]","False","False","True","System Events Broker","System.ServiceProcess.ServiceController[]",".","SystemEventsBroker","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32ShareProcess",,
"LocalSystem","Enables Touch Keyboard and Handwriting Panel pen and ink functionality","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","TabletInputService","System.ServiceProcess.ServiceController[]","False","False","False","Touch Keyboard and Handwriting Panel Service","System.ServiceProcess.ServiceController[]",".","TabletInputService","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","TeamViewer Remote Software","False","""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""","Automatic","TeamViewer","System.ServiceProcess.ServiceController[]","False","True","True","TeamViewer","System.ServiceProcess.ServiceController[]",".","TeamViewer","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Provides user experience theme management.","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Automatic","Themes","System.ServiceProcess.ServiceController[]","False","False","True","Themes","System.ServiceProcess.ServiceController[]",".","Themes","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem",,"False","C:\ProgramData\TileServer\nssm_64.exe","Automatic","TilesServer","System.ServiceProcess.ServiceController[]","True","True","True","TilesServer","System.ServiceProcess.ServiceController[]",".","TilesServer","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT AUTHORITY\LocalService","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","TimeBrokerSvc","System.ServiceProcess.ServiceController[]","False","False","True","Time Broker","System.ServiceProcess.ServiceController[]",".","TimeBrokerSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","This service is used by Web Account Manager to provide single-sign-on to apps and services.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","TokenBroker","System.ServiceProcess.ServiceController[]","False","False","True","Web Account Manager","System.ServiceProcess.ServiceController[]",".","TokenBroker","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Maintains links between NTFS files within a computer or across computers in a network.","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","TrkWks","System.ServiceProcess.ServiceController[]","False","True","True","Distributed Link Tracking Client","System.ServiceProcess.ServiceController[]",".","TrkWks","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"","Shell components service","False","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup","Manual","UdkUserSvc_1041c6","System.ServiceProcess.ServiceController[]","False","False","True","UdkUserSvc_1041c6","System.ServiceProcess.ServiceController[]",".","UdkUserSvc_1041c6","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","240",,
"LocalSystem","Maintains Update Health","True","""C:\Program Files\Microsoft Update Health Tools\uhssvc.exe""","AutomaticDelayedStart","uhssvc","System.ServiceProcess.ServiceController[]","False","True","True","Microsoft Update Health Service","System.ServiceProcess.ServiceController[]",".","uhssvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.","False","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup","Manual","UnistoreSvc_1041c6","System.ServiceProcess.ServiceController[]","False","False","True","UnistoreSvc_1041c6","System.ServiceProcess.ServiceController[]",".","UnistoreSvc_1041c6","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","224",,
"","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.","False","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Manual","UserDataSvc_1041c6","System.ServiceProcess.ServiceController[]","False","False","True","UserDataSvc_1041c6","System.ServiceProcess.ServiceController[]",".","UserDataSvc_1041c6","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","224",,
"LocalSystem","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","UserManager","System.ServiceProcess.ServiceController[]","False","False","True","User Manager","System.ServiceProcess.ServiceController[]",".","UserManager","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Manages Windows Updates. If stopped, your devices will not be able to download and install the latest updates.","True","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","AutomaticDelayedStart","UsoSvc","System.ServiceProcess.ServiceController[]","False","True","True","Update Orchestrator Service","System.ServiceProcess.ServiceController[]",".","UsoSvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Provides secure storage and retrieval of credentials to users, applications and security service packages.","False","C:\WINDOWS\system32\lsass.exe","Manual","VaultSvc","System.ServiceProcess.ServiceController[]","False","True","True","Credential Manager","System.ServiceProcess.ServiceController[]",".","VaultSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32ShareProcess",,
"LocalSystem","Provides background services for Virtual Desktop.","False","""C:\Program Files\Virtual Desktop\VirtualDesktop.Service.exe""","Automatic","VirtualDesktop.Service.exe","System.ServiceProcess.ServiceController[]","False","True","True","Virtual Desktop Service","System.ServiceProcess.ServiceController[]",".","VirtualDesktop.Service.exe","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Authorization and authentication service for starting and accessing virtual machines.","False","""C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe""","Automatic","VMAuthdService","System.ServiceProcess.ServiceController[]","False","False","True","VMware Authorization Service","System.ServiceProcess.ServiceController[]",".","VMAuthdService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Provides support for running Windows Containers and Virtual Machines.","False","C:\WINDOWS\system32\vmcompute.exe","Manual","vmcompute","System.ServiceProcess.ServiceController[]","False","False","True","Hyper-V Host Compute Service","System.ServiceProcess.ServiceController[]",".","vmcompute","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Management service for Hyper-V, provides service to run multiple virtual machines.","False","C:\WINDOWS\system32\vmms.exe","Automatic","vmms","System.ServiceProcess.ServiceController[]","False","False","True","Hyper-V Virtual Machine Management","System.ServiceProcess.ServiceController[]",".","vmms","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","DHCP service for virtual networks.
","False","C:\WINDOWS\SysWOW64\vmnetdhcp.exe","Automatic","VMnetDHCP","System.ServiceProcess.ServiceController[]","False","False","True","VMware DHCP Service","System.ServiceProcess.ServiceController[]",".","VMnetDHCP","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Arbitration and enumeration of USB devices for virtual machines","False","""C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe""","Automatic","VMUSBArbService","System.ServiceProcess.ServiceController[]","False","False","True","VMware USB Arbitration Service","System.ServiceProcess.ServiceController[]",".","VMUSBArbService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Network address translation for virtual networks.
","False","C:\WINDOWS\SysWOW64\vmnat.exe","Automatic","VMware NAT Service","System.ServiceProcess.ServiceController[]","False","False","True","VMware NAT Service","System.ServiceProcess.ServiceController[]",".","VMware NAT Service","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Remote access service for registration and management of virtual machines.","False","""C:\Program Files (x86)\VMware\VMware Workstation\vmware-hostd.exe"" -u ""C:\ProgramData\VMware\hostd\config.xml""","Automatic","VMwareHostd","System.ServiceProcess.ServiceController[]","False","True","True","VMware Workstation Server","System.ServiceProcess.ServiceController[]",".","VMwareHostd","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT Authority\LocalService","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Automatic","Wcmsvc","System.ServiceProcess.ServiceController[]","False","True","True","Windows Connection Manager","System.ServiceProcess.ServiceController[]",".","Wcmsvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT AUTHORITY\LocalService","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function.","False","C:\WINDOWS\System32\svchost.exe -k LocalService -p","Manual","WdiServiceHost","System.ServiceProcess.ServiceController[]","False","True","True","Diagnostic Service Host","System.ServiceProcess.ServiceController[]",".","WdiServiceHost","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function.","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","WdiSystemHost","System.ServiceProcess.ServiceController[]","False","True","True","Diagnostic System Host","System.ServiceProcess.ServiceController[]",".","WdiSystemHost","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"NT AUTHORITY\LocalService","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols","False","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2202.4-0\NisSrv.exe""","Manual","WdNisSvc","System.ServiceProcess.ServiceController[]","False","False","True","Microsoft Defender Antivirus Network Inspection Service","System.ServiceProcess.ServiceController[]",".","WdNisSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess",,
"LocalSystem","Helps protect users from malware and other potentially unwanted software","False","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2202.4-0\MsMpEng.exe""","Automatic","WinDefend","System.ServiceProcess.ServiceController[]","False","True","False","Microsoft Defender Antivirus Service","System.ServiceProcess.ServiceController[]",".","WinDefend","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess",,
"NT AUTHORITY\LocalService","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","WinHttpAutoProxySvc","System.ServiceProcess.ServiceController[]","False","True","False","WinHTTP Web Proxy Auto-Discovery Service","System.ServiceProcess.ServiceController[]",".","WinHttpAutoProxySvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"localSystem","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","Winmgmt","System.ServiceProcess.ServiceController[]","True","True","True","Windows Management Instrumentation","System.ServiceProcess.ServiceController[]",".","Winmgmt","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","The WLANSVC service provides the logic required to configure, discover, connect to, and disconnect from a wireless local area network (WLAN) as defined by IEEE 802.11 standards. It also contains the logic to turn your computer into a software access point so that other devices or computers can connect to your computer wirelessly using a WLAN adapter that can support this. Stopping or disabling the WLANSVC service will make all WLAN adapters on your computer inaccessible from the Windows networking UI. It is strongly recommended that you have the WLANSVC service running if your computer has a WLAN adapter.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","WlanSvc","System.ServiceProcess.ServiceController[]","False","True","True","WLAN AutoConfig","System.ServiceProcess.ServiceController[]",".","WlanSvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","WpnService","System.ServiceProcess.ServiceController[]","False","False","True","Windows Push Notifications System Service","System.ServiceProcess.ServiceController[]",".","WpnService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.","False","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Automatic","WpnUserService_1041c6","System.ServiceProcess.ServiceController[]","False","False","True","WpnUserService_1041c6","System.ServiceProcess.ServiceController[]",".","WpnUserService_1041c6","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","240",,
"NT AUTHORITY\LocalService","The WSCSVC (Windows Security Center) service monitors and reports security health settings on the computer.  The health settings include firewall (on/off), antivirus (on/off/out of date), antispyware (on/off/out of date), Windows Update (automatically/manually download and install updates), User Account Control (on/off), and Internet settings (recommended/not recommended). The service provides COM APIs for independent software vendors to register and record the state of their products to the Security Center service.  The Security and Maintenance UI uses the service to provide systray alerts and a graphical view of the security health states in the Security and Maintenance control panel.  Network Access Protection (NAP) uses the service to report the security health states of clients to the NAP Network Policy Server to make network quarantine decisions.  The service also has a public API that allows external consumers to programmatically retrieve the aggregated security health state of the system.","True","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","AutomaticDelayedStart","wscsvc","System.ServiceProcess.ServiceController[]","False","True","True","Security Center","System.ServiceProcess.ServiceController[]",".","wscsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Provides content indexing, property caching, and search results for files, e-mail, and other content.","True","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","AutomaticDelayedStart","WSearch","System.ServiceProcess.ServiceController[]","False","True","True","Windows Search","System.ServiceProcess.ServiceController[]",".","WSearch","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","This service manages connected Xbox Accessories.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XboxGipSvc","System.ServiceProcess.ServiceController[]","False","False","True","Xbox Accessory Management Service","System.ServiceProcess.ServiceController[]",".","XboxGipSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Ethernet Virtualization Service","False","C:\ProgramData\ZeroTier\One\zerotier-one_x64.exe","Automatic","ZeroTierOneService","System.ServiceProcess.ServiceController[]","False","True","True","ZeroTier One","System.ServiceProcess.ServiceController[]",".","ZeroTierOneService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
